Food Truck,Source,Target,Distance_miles
2,48215024110,48215020101,3.9128432312337433
2,48215024110,48215020102,6.841970077768922
2,48215024110,48215020201,3.1589677494885544
2,48215024110,48215020202,2.4584437631072835
2,48215024110,48215020204,2.2542437913568607
2,48215024110,48215020205,3.2250616149269993
2,48215024110,48215024105,5.113959990569558
2,48215024110,48215024106,3.4916096872248827
2,48215024110,48215024107,1.225211190833662
2,48215024110,48215024108,3.0749607758975173
2,48215024110,48215024109,1.2006548364125746
2,48215024110,48215024112,9.42180004773799
2,48215024110,48215024113,2.7501276002163957
2,48215024110,48215024114,3.7556099189232057
2,48215024110,48215024204,6.6965988550292375
2,48215024110,48215024205,6.627303594488568
2,48215024112,48215020101,13.18936334746525
2,48215024112,48215020102,16.203123736288433
2,48215024112,48215020201,12.084934867298188
2,48215024112,48215020202,11.86924723887594
2,48215024112,48215020204,11.423389209048324
2,48215024112,48215020205,12.461395149723185
2,48215024112,48215024105,7.116458182649318
2,48215024112,48215024106,9.59128089837984
2,48215024112,48215024107,9.618344223780966
2,48215024112,48215024108,9.60706766802234
2,48215024112,48215024109,9.121772621036385
2,48215024112,48215024110,9.42180004773799
2,48215024112,48215024113,6.694496190651547
2,48215024112,48215024114,7.500469208471267
2,48215024112,48215024204,15.331765441167223
2,48215024112,48215024205,14.024581308020096
2,48215024113,48215020101,6.512018233962268
2,48215024113,48215020102,9.513442439404674
2,48215024113,48215020201,5.692924826110786
2,48215024113,48215020202,5.208567853586303
2,48215024113,48215020204,4.753700892204941
2,48215024113,48215020205,5.788728677451491
2,48215024113,48215024105,3.57677978970429
2,48215024113,48215024106,3.884670332094253
2,48215024113,48215024107,3.231306011235538
2,48215024113,48215024108,4.137720518116968
2,48215024113,48215024109,2.508332359642586
2,48215024113,48215024110,2.7501276002163957
2,48215024113,48215024112,6.694496190651547
2,48215024113,48215024114,3.1344083871350383
2,48215024113,48215024204,9.177054963026974
2,48215024113,48215024205,8.570064179032773
2,48215024114,48215020101,7.403945825927853
2,48215024114,48215020102,10.049134354911837
2,48215024114,48215020201,5.065821073038748
2,48215024114,48215020202,5.547149942457842
2,48215024114,48215020204,5.9373402507149615
2,48215024114,48215020205,6.799778826135628
2,48215024114,48215024105,6.701547472495686
2,48215024114,48215024106,6.594602467971931
2,48215024114,48215024107,3.050063823002219
2,48215024114,48215024108,2.1717977471800864
2,48215024114,48215024109,4.489832824412665
2,48215024114,48215024110,3.7556099189232057
2,48215024114,48215024112,7.500469208471267
2,48215024114,48215024113,3.1344083871350383
2,48215024114,48215024204,7.94233880297371
2,48215024114,48215024205,6.532142961888936
2,48215024204,48215020101,5.4926230104504885
2,48215024204,48215020102,5.347862907578008
2,48215024204,48215020201,3.5383628068967785
2,48215024204,48215020202,4.742389488499354
2,48215024204,48215020204,6.170211265419842
2,48215024204,48215020205,5.748246966073854
2,48215024204,48215024105,11.750466667498378
2,48215024204,48215024106,9.471625216331292
2,48215024204,48215024107,5.945780850059326
2,48215024204,48215024108,5.77276764633006
2,48215024204,48215024109,7.70597505125628
2,48215024204,48215024110,6.6965988550292375
2,48215024204,48215024112,15.331765441167223
2,48215024204,48215024113,9.177054963026974
2,48215024204,48215024114,7.94233880297371
2,48215024204,48215024205,2.6208307316747312
2,48215024205,48215020101,6.946337607711683
2,48215024205,48215020102,7.65032004727684
2,48215024205,48215020201,3.875489844176131
2,48215024205,48215020202,5.513009386975143
2,48215024205,48215020204,6.983841447591956
2,48215024205,48215020205,6.941655366959303
2,48215024205,48215024105,11.68800793976663
2,48215024205,48215024106,9.935569068463966
2,48215024205,48215024107,5.543927458045089
2,48215024205,48215024108,4.549623098856801
2,48215024205,48215024109,7.802690849209394
2,48215024205,48215024110,6.627303594488568
2,48215024205,48215024112,14.024581308020096
2,48215024205,48215024113,8.570064179032773
2,48215024205,48215024114,6.532142961888936
2,48215024205,48215024204,2.6208307316747312
3,48215021901,48215021903,2.6654206098671067
3,48215021901,48215021904,2.01213275672866
3,48215021901,48215022004,4.511973529706909
3,48215021901,48215022103,3.6792158680576783
3,48215021901,48215022104,1.8396621365965384
3,48215021901,48215022201,4.545220020342052
3,48215021901,48215022203,5.747367328916081
3,48215021901,48215022300,8.074098021583596
3,48215021901,48215022402,5.802710039552673
3,48215021901,48215022501,7.526538913788824
3,48215021901,48215022701,8.998078512066296
3,48215021901,48215022702,9.884099429787712
3,48215021901,48215022800,10.520460542379224
3,48215021901,48215022900,11.274825203288552
3,48215021901,48215023000,13.800185291221002
3,48215021901,48215023507,6.18476919522129
3,48215021901,48215023511,10.860240303321735
3,48215021901,48215023514,2.0724117256647885
3,48215021901,48215023515,3.8828230235897037
3,48215021901,48215024402,6.199197320843684
3,48215021901,48215024404,9.394592858983819
3,48215021903,48215021901,2.6654206098671067
3,48215021903,48215021904,0.7307209128186054
3,48215021903,48215022004,1.9059798816556002
3,48215021903,48215022103,2.8679442230702046
3,48215021903,48215022104,2.8969995288179478
3,48215021903,48215022201,5.143700236650826
3,48215021903,48215022203,4.922543803467227
3,48215021903,48215022300,7.214198458119408
3,48215021903,48215022402,6.5533064001978
3,48215021903,48215022501,8.339606647306534
3,48215021903,48215022701,8.574309783345164
3,48215021903,48215022702,9.089637518706082
3,48215021903,48215022800,8.995232461647122
3,48215021903,48215022900,10.982708930779859
3,48215021903,48215023000,13.726790270923372
3,48215021903,48215023507,8.835949089049436
3,48215021903,48215023511,13.448899423376085
3,48215021903,48215023514,4.706668351524318
3,48215021903,48215023515,6.548222313014842
3,48215021903,48215024402,8.250115592364942
3,48215021903,48215024404,11.948309899028727
3,48215021904,48215021901,2.01213275672866
3,48215021904,48215021903,0.7307209128186054
3,48215021904,48215022004,2.6353572109188566
3,48215021904,48215022103,3.1499600182090286
3,48215021904,48215022104,2.624153035251385
3,48215021904,48215022201,5.129051199748344
3,48215021904,48215022203,5.289741099162964
3,48215021904,48215022300,7.6254731974750545
3,48215021904,48215022402,6.528890708669267
3,48215021904,48215022501,8.32196364318236
3,48215021904,48215022701,8.888445546423467
3,48215021904,48215022702,9.500339833676875
3,48215021904,48215022800,9.574531309498
3,48215021904,48215022900,11.279773871452312
3,48215021904,48215023000,13.980150074828288
3,48215021904,48215023507,8.143668460684925
3,48215021904,48215023511,12.73108243082081
3,48215021904,48215023514,4.080422341809905
3,48215021904,48215023515,5.882654437819451
3,48215021904,48215024402,7.867028604916134
3,48215021904,48215024404,11.377717174829884
3,48215022004,48215021901,4.511973529706909
3,48215022004,48215021903,1.9059798816556002
3,48215022004,48215021904,2.6353572109188566
3,48215022004,48215022103,3.095177287177843
3,48215022004,48215022104,4.245409162221699
3,48215022004,48215022201,5.767388566455408
3,48215022004,48215022203,4.549002699679956
3,48215022004,48215022300,6.546146112053475
3,48215022004,48215022402,7.111408010572594
3,48215022004,48215022501,8.808874612174566
3,48215022004,48215022701,8.149135978140341
3,48215022004,48215022702,8.358617969845572
3,48215022004,48215022800,7.712625937677041
3,48215022004,48215022900,10.545002563415597
3,48215022004,48215023000,13.368324322362461
3,48215022004,48215023507,10.696535864918324
3,48215022004,48215023511,15.344467411534302
3,48215022004,48215023514,6.488803850785688
3,48215022004,48215023515,8.373921436810441
3,48215022004,48215024402,9.540049554265456
3,48215022004,48215024404,13.57904932441227
3,48215022103,48215021901,3.6792158680576783
3,48215022103,48215021903,2.8679442230702046
3,48215022103,48215021904,3.1499600182090286
3,48215022103,48215022004,3.095177287177843
3,48215022103,48215022104,2.2027670925253013
3,48215022103,48215022201,2.6835127414605475
3,48215022103,48215022203,2.165389021370402
3,48215022103,48215022300,4.521965842441118
3,48215022103,48215022402,4.016412999563609
3,48215022103,48215022501,5.72940066078492
3,48215022103,48215022701,5.739905929689881
3,48215022103,48215022702,6.385917857184285
3,48215022103,48215022800,6.844127045417046
3,48215022103,48215022900,8.137036604607937
3,48215022103,48215023000,10.863022566972354
3,48215022103,48215023507,9.204562987336926
3,48215022103,48215023511,14.02347518788779
3,48215022103,48215023514,4.951889032395142
3,48215022103,48215023515,6.82529679696938
3,48215022103,48215024402,6.7690217383697036
3,48215022103,48215024404,11.222126301545648
3,48215022104,48215021901,1.8396621365965384
3,48215022104,48215021903,2.8969995288179478
3,48215022104,48215021904,2.624153035251385
3,48215022104,48215022004,4.245409162221699
3,48215022104,48215022103,2.2027670925253013
3,48215022104,48215022201,2.7454753759547987
3,48215022104,48215022203,4.051427774197936
3,48215022104,48215022300,6.322967583131574
3,48215022104,48215022402,4.070709604510043
3,48215022104,48215022501,5.841176956421685
3,48215022104,48215022701,7.168359603894617
3,48215022104,48215022702,8.098268269511301
3,48215022104,48215022800,8.951634338664064
3,48215022104,48215022900,9.4353472940435
3,48215022104,48215023000,11.969313314901106
3,48215022104,48215023507,7.014631273838671
3,48215022104,48215023511,11.82839428630249
3,48215022104,48215023514,2.7491330059821224
3,48215022104,48215023515,4.630527080390484
3,48215022104,48215024402,5.370038410013751
3,48215022104,48215024404,9.366634809441539
3,48215022201,48215021901,4.545220020342052
3,48215022201,48215021903,5.143700236650826
3,48215022201,48215021904,5.129051199748344
3,48215022201,48215022004,5.767388566455408
3,48215022201,48215022103,2.6835127414605475
3,48215022201,48215022104,2.7454753759547987
3,48215022201,48215022203,2.76404016059923
3,48215022201,48215022300,4.395138605808436
3,48215022201,48215022402,1.4096518360592067
3,48215022201,48215022501,3.19951456794823
3,48215022201,48215022701,4.739025457794722
3,48215022201,48215022702,5.910250119338262
3,48215022201,48215022800,7.482784090572315
3,48215022201,48215022900,6.844192687407744
3,48215022201,48215023000,9.271754647527692
3,48215022201,48215023507,8.29718483649409
3,48215022201,48215023511,13.033149816917783
3,48215022201,48215023514,4.650682577063323
3,48215022201,48215023515,6.1200082491516845
3,48215022201,48215024402,4.471289511687096
3,48215022201,48215024404,9.259694524621422
3,48215022203,48215021901,5.747367328916081
3,48215022203,48215021903,4.922543803467227
3,48215022203,48215021904,5.289741099162964
3,48215022203,48215022004,4.549002699679956
3,48215022203,48215022103,2.165389021370402
3,48215022203,48215022104,4.051427774197936
3,48215022203,48215022201,2.76404016059923
3,48215022203,48215022300,2.3577684762902127
3,48215022203,48215022402,3.502052406557433
3,48215022203,48215022501,4.795810879579054
3,48215022203,48215022701,3.670621917804892
3,48215022203,48215022702,4.220959951183033
3,48215022203,48215022800,4.955583451629758
3,48215022203,48215022900,6.0851803445145505
3,48215022203,48215023000,8.873007827773469
3,48215022203,48215023507,10.742623814526512
3,48215022203,48215023511,15.548149874795108
3,48215022203,48215023514,6.685496019862709
3,48215022203,48215023515,8.43088950046997
3,48215022203,48215024402,7.219809895237881
3,48215022203,48215024404,12.022916461946282
3,48215022300,48215021901,8.074098021583596
3,48215022300,48215021903,7.214198458119408
3,48215022300,48215021904,7.6254731974750545
3,48215022300,48215022004,6.546146112053475
3,48215022300,48215022103,4.521965842441118
3,48215022300,48215022104,6.322967583131574
3,48215022300,48215022201,4.395138605808436
3,48215022300,48215022203,2.3577684762902127
3,48215022300,48215022402,4.413012019754963
3,48215022300,48215022501,4.896691203955987
3,48215022300,48215022701,1.801146932235822
3,48215022300,48215022702,1.8764120005277087
3,48215022300,48215022800,3.2193018616223203
3,48215022300,48215022900,4.053893621788448
3,48215022300,48215023000,6.892595587080783
3,48215022300,48215023507,12.686420800038498
3,48215022300,48215023511,17.427369695795896
3,48215022300,48215023514,8.834076168774631
3,48215022300,48215023515,10.46325963206434
3,48215022300,48215024402,8.432545327796602
3,48215022300,48215024404,13.333616999095227
3,48215022402,48215021901,5.802710039552673
3,48215022402,48215021903,6.5533064001978
3,48215022402,48215021904,6.528890708669267
3,48215022402,48215022004,7.111408010572594
3,48215022402,48215022103,4.016412999563609
3,48215022402,48215022104,4.070709604510043
3,48215022402,48215022201,1.4096518360592067
3,48215022402,48215022203,3.502052406557433
3,48215022402,48215022300,4.413012019754963
3,48215022402,48215022501,1.79318773091755
3,48215022402,48215022701,4.195052023969899
3,48215022402,48215022702,5.563956032878053
3,48215022402,48215022800,7.629437400667674
3,48215022402,48215022900,5.977688462483182
3,48215022402,48215023000,8.184212132059605
3,48215022402,48215023507,8.703991427387328
3,48215022402,48215023511,13.28213316813769
3,48215022402,48215023514,5.5518500327382565
3,48215022402,48215023515,6.73448598828031
3,48215022402,48215024402,4.019627046099587
3,48215022402,48215024404,8.920665365008265
3,48215022501,48215021901,7.526538913788824
3,48215022501,48215021903,8.339606647306534
3,48215022501,48215021904,8.32196364318236
3,48215022501,48215022004,8.808874612174566
3,48215022501,48215022103,5.72940066078492
3,48215022501,48215022104,5.841176956421685
3,48215022501,48215022201,3.19951456794823
3,48215022501,48215022203,4.795810879579054
3,48215022501,48215022300,4.896691203955987
3,48215022501,48215022402,1.79318773091755
3,48215022501,48215022701,3.9795796347883985
3,48215022501,48215022702,5.462824116800778
3,48215022501,48215022800,8.018001844349316
3,48215022501,48215022900,5.073403074524136
3,48215022501,48215023000,6.844462820972301
3,48215022501,48215023507,9.639483088417299
3,48215022501,48215023511,13.95346112774168
3,48215022501,48215023514,7.034165355478222
3,48215022501,48215023515,7.936109408040413
3,48215022501,48215024402,4.282054042835826
3,48215022501,48215024404,8.96634777047857
3,48215022701,48215021901,8.998078512066296
3,48215022701,48215021903,8.574309783345164
3,48215022701,48215021904,8.888445546423467
3,48215022701,48215022004,8.149135978140341
3,48215022701,48215022103,5.739905929689881
3,48215022701,48215022104,7.168359603894617
3,48215022701,48215022201,4.739025457794722
3,48215022701,48215022203,3.670621917804892
3,48215022701,48215022300,1.801146932235822
3,48215022701,48215022402,4.195052023969899
3,48215022701,48215022501,3.9795796347883985
3,48215022701,48215022702,1.4834543755311251
3,48215022701,48215022800,4.236463723009657
3,48215022701,48215022900,2.4145713352552676
3,48215022701,48215023000,5.219761253616102
3,48215022701,48215023507,12.876604611560975
3,48215022701,48215023511,17.4768125120715
3,48215022701,48215023514,9.38744582828298
3,48215022701,48215023515,10.811693391669875
3,48215022701,48215024402,8.043464258550909
3,48215022701,48215024404,12.87452548589462
3,48215022702,48215021901,9.884099429787712
3,48215022702,48215021903,9.089637518706082
3,48215022702,48215021904,9.500339833676875
3,48215022702,48215022004,8.358617969845572
3,48215022702,48215022103,6.385917857184285
3,48215022702,48215022104,8.098268269511301
3,48215022702,48215022201,5.910250119338262
3,48215022702,48215022203,4.220959951183033
3,48215022702,48215022300,1.8764120005277087
3,48215022702,48215022402,5.563956032878053
3,48215022702,48215022501,5.462824116800778
3,48215022702,48215022701,1.4834543755311251
3,48215022702,48215022800,2.945191522798463
3,48215022702,48215022900,2.5789692859100786
3,48215022702,48215023000,5.324263942524709
3,48215022702,48215023507,14.16678368842752
3,48215022702,48215023511,18.825257668747483
3,48215022702,48215023514,10.500197891288279
3,48215022702,48215023515,12.02986801287897
3,48215022702,48215024402,9.48512293424043
3,48215022702,48215024404,14.337030930129865
3,48215022800,48215021901,10.520460542379224
3,48215022800,48215021903,8.995232461647122
3,48215022800,48215021904,9.574531309498
3,48215022800,48215022004,7.712625937677041
3,48215022800,48215022103,6.844127045417046
3,48215022800,48215022104,8.951634338664064
3,48215022800,48215022201,7.482784090572315
3,48215022800,48215022203,4.955583451629758
3,48215022800,48215022300,3.2193018616223203
3,48215022800,48215022402,7.629437400667674
3,48215022800,48215022501,8.018001844349316
3,48215022800,48215022701,4.236463723009657
3,48215022800,48215022702,2.945191522798463
3,48215022800,48215022900,5.326957828508882
3,48215022800,48215023000,7.767794524560288
3,48215022800,48215023507,15.682095712749947
3,48215022800,48215023511,20.472367677836967
3,48215022800,48215023514,11.633774052663604
3,48215022800,48215023515,13.38455733505383
3,48215022800,48215024402,11.647640606105385
3,48215022800,48215024404,16.54827133927299
3,48215022900,48215021901,11.274825203288552
3,48215022900,48215021903,10.982708930779859
3,48215022900,48215021904,11.279773871452312
3,48215022900,48215022004,10.545002563415597
3,48215022900,48215022103,8.137036604607937
3,48215022900,48215022104,9.4353472940435
3,48215022900,48215022201,6.844192687407744
3,48215022900,48215022203,6.0851803445145505
3,48215022900,48215022300,4.053893621788448
3,48215022900,48215022402,5.977688462483182
3,48215022900,48215022501,5.073403074524136
3,48215022900,48215022701,2.4145713352552676
3,48215022900,48215022702,2.5789692859100786
3,48215022900,48215022800,5.326957828508882
3,48215022900,48215023000,2.838820043435784
3,48215022900,48215023507,14.610348009246287
3,48215022900,48215023511,19.01962857431743
3,48215022900,48215023514,11.457609292788772
3,48215022900,48215023515,12.711233420471265
3,48215022900,48215024402,9.354853150433472
3,48215022900,48215024404,13.933781089753774
3,48215023000,48215021901,13.800185291221002
3,48215023000,48215021903,13.726790270923372
3,48215023000,48215021904,13.980150074828288
3,48215023000,48215022004,13.368324322362461
3,48215023000,48215022103,10.863022566972354
3,48215023000,48215022104,11.969313314901106
3,48215023000,48215022201,9.271754647527692
3,48215023000,48215022203,8.873007827773469
3,48215023000,48215022300,6.892595587080783
3,48215023000,48215022402,8.184212132059605
3,48215023000,48215022501,6.844462820972301
3,48215023000,48215022701,5.219761253616102
3,48215023000,48215022702,5.324263942524709
3,48215023000,48215022800,7.767794524560288
3,48215023000,48215022900,2.838820043435784
3,48215023000,48215023507,16.45005247035948
3,48215023000,48215023511,20.56873928423527
3,48215023000,48215023514,13.734327677188949
3,48215023000,48215023515,14.773668108565285
3,48215023000,48215024402,10.914963600066562
3,48215023000,48215024404,15.03582078887749
3,48215023507,48215021901,6.18476919522129
3,48215023507,48215021903,8.835949089049436
3,48215023507,48215021904,8.143668460684925
3,48215023507,48215022004,10.696535864918324
3,48215023507,48215022103,9.204562987336926
3,48215023507,48215022104,7.014631273838671
3,48215023507,48215022201,8.29718483649409
3,48215023507,48215022203,10.742623814526512
3,48215023507,48215022300,12.686420800038498
3,48215023507,48215022402,8.703991427387328
3,48215023507,48215022501,9.639483088417299
3,48215023507,48215022701,12.876604611560975
3,48215023507,48215022702,14.16678368842752
3,48215023507,48215022800,15.682095712749947
3,48215023507,48215022900,14.610348009246287
3,48215023507,48215023000,16.45005247035948
3,48215023507,48215023511,4.823013491140881
3,48215023507,48215023514,4.302346035011279
3,48215023507,48215023515,2.386896486800461
3,48215023507,48215024402,5.632391061511257
3,48215023507,48215024404,4.6898204686782
3,48215023511,48215021901,10.860240303321735
3,48215023511,48215021903,13.448899423376085
3,48215023511,48215021904,12.73108243082081
3,48215023511,48215022004,15.344467411534302
3,48215023511,48215022103,14.02347518788779
3,48215023511,48215022104,11.82839428630249
3,48215023511,48215022201,13.033149816917783
3,48215023511,48215022203,15.548149874795108
3,48215023511,48215022300,17.427369695795896
3,48215023511,48215022402,13.28213316813769
3,48215023511,48215022501,13.95346112774168
3,48215023511,48215022701,17.4768125120715
3,48215023511,48215022702,18.825257668747483
3,48215023511,48215022800,20.472367677836967
3,48215023511,48215022900,19.01962857431743
3,48215023511,48215023000,20.56873928423527
3,48215023511,48215023507,4.823013491140881
3,48215023511,48215023514,9.095484201934074
3,48215023511,48215023515,7.198464247291513
3,48215023511,48215024402,9.693778801507431
3,48215023511,48215024404,6.119116753313861
3,48215023514,48215021901,2.0724117256647885
3,48215023514,48215021903,4.706668351524318
3,48215023514,48215021904,4.080422341809905
3,48215023514,48215022004,6.488803850785688
3,48215023514,48215022103,4.951889032395142
3,48215023514,48215022104,2.7491330059821224
3,48215023514,48215022201,4.650682577063323
3,48215023514,48215022203,6.685496019862709
3,48215023514,48215022300,8.834076168774631
3,48215023514,48215022402,5.5518500327382565
3,48215023514,48215022501,7.034165355478222
3,48215023514,48215022701,9.38744582828298
3,48215023514,48215022702,10.500197891288279
3,48215023514,48215022800,11.633774052663604
3,48215023514,48215022900,11.457609292788772
3,48215023514,48215023000,13.734327677188949
3,48215023514,48215023507,4.302346035011279
3,48215023514,48215023511,9.095484201934074
3,48215023514,48215023515,1.9202585372299152
3,48215023514,48215024402,4.622135665126569
3,48215023514,48215024404,7.334770480004078
3,48215023515,48215021901,3.8828230235897037
3,48215023515,48215021903,6.548222313014842
3,48215023515,48215021904,5.882654437819451
3,48215023515,48215022004,8.373921436810441
3,48215023515,48215022103,6.82529679696938
3,48215023515,48215022104,4.630527080390484
3,48215023515,48215022201,6.1200082491516845
3,48215023515,48215022203,8.43088950046997
3,48215023515,48215022300,10.46325963206434
3,48215023515,48215022402,6.73448598828031
3,48215023515,48215022501,7.936109408040413
3,48215023515,48215022701,10.811693391669875
3,48215023515,48215022702,12.02986801287897
3,48215023515,48215022800,13.38455733505383
3,48215023515,48215022900,12.711233420471265
3,48215023515,48215023000,14.773668108565285
3,48215023515,48215023507,2.386896486800461
3,48215023515,48215023511,7.198464247291513
3,48215023515,48215023514,1.9202585372299152
3,48215023515,48215024402,4.5280988989275635
3,48215023515,48215024404,5.845074710813249
3,48215024402,48215021901,6.199197320843684
3,48215024402,48215021903,8.250115592364942
3,48215024402,48215021904,7.867028604916134
3,48215024402,48215022004,9.540049554265456
3,48215024402,48215022103,6.7690217383697036
3,48215024402,48215022104,5.370038410013751
3,48215024402,48215022201,4.471289511687096
3,48215024402,48215022203,7.219809895237881
3,48215024402,48215022300,8.432545327796602
3,48215024402,48215022402,4.019627046099587
3,48215024402,48215022501,4.282054042835826
3,48215024402,48215022701,8.043464258550909
3,48215024402,48215022702,9.48512293424043
3,48215024402,48215022800,11.647640606105385
3,48215024402,48215022900,9.354853150433472
3,48215024402,48215023000,10.914963600066562
3,48215024402,48215023507,5.632391061511257
3,48215024402,48215023511,9.693778801507431
3,48215024402,48215023514,4.622135665126569
3,48215024402,48215023515,4.5280988989275635
3,48215024402,48215024404,4.901072231935874
3,48215024404,48215021901,9.394592858983819
3,48215024404,48215021903,11.948309899028727
3,48215024404,48215021904,11.377717174829884
3,48215024404,48215022004,13.57904932441227
3,48215024404,48215022103,11.222126301545648
3,48215024404,48215022104,9.366634809441539
3,48215024404,48215022201,9.259694524621422
3,48215024404,48215022203,12.022916461946282
3,48215024404,48215022300,13.333616999095227
3,48215024404,48215022402,8.920665365008265
3,48215024404,48215022501,8.96634777047857
3,48215024404,48215022701,12.87452548589462
3,48215024404,48215022702,14.337030930129865
3,48215024404,48215022800,16.54827133927299
3,48215024404,48215022900,13.933781089753774
3,48215024404,48215023000,15.03582078887749
3,48215024404,48215023507,4.6898204686782
3,48215024404,48215023511,6.119116753313861
3,48215024404,48215023514,7.334770480004078
3,48215024404,48215023515,5.845074710813249
3,48215024404,48215024402,4.901072231935874
